line_type,violation_id_raw,violation_type_raw,case_status_raw,project_raw,district_raw,address_raw,parcel_number_raw,assigned_to_raw,opened_date_raw,closed_date_raw,compliance_date_raw,resolved_date_raw,fee_total_raw,violation_code_raw,violation_text_raw,narrative_raw,primary_status_raw,raw_violation_status,chunk_id,source_file
case_header,CODE-2024-00272,Municipal Code,Closed -,,B2,"1700 N Dixie Hwy, Boca",064347170000070,Austin Mann,02/02/2024,02/02/2024,,,,,,,Closed -,,120,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00272,,,,,"1700 N Dixie Hwy, Boca",064347170000070,Austin Mann,02/02/2024,02/02/2024,,,,Description:,"Administrative complaint from Code Officer Ingrid Lee, 200 NW 2nd Avenue: two businesses at 1700 N Dixie Hwy #127 without a Certificate of Use/BTR. Businesses are ""QBM Legal"" and ""Zee Noel Services"". Potential scam involving illegal residents or",,Closed -,"Description: Administrative complaint from Code Officer Ingrid Lee, 200 NW 2nd Avenue: two businesses at 1700 N Dixie Hwy #127 without a Certificate of Use/BTR. Businesses are ""QBM Legal"" and ""Zee Noel Services"". Potential scam involving illegal residents or",120,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00272,,,,,"1700 N Dixie Hwy, Boca",064347170000070,Austin Mann,02/02/2024,02/02/2024,,,,human,trafficking involved with Unit #127.,,Closed -,human trafficking involved with Unit #127.,120,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00274,Municipal Code Closed - Enforcement Resolved Description: Major interior work without permits per Bria Johnson.,Municipal Code Closed - Enforcement Resolved Description: Major interior work without permits per Bria Johnson.,Municipal Code Closed - Enforcement Resolved Description: Major interior work without permits per Bria Johnson.,R-3,"6850 NW 2Nd Ave, 30, Boca Raton, FL 33487",06434632250000300,William Buckley,02/02/2024,02/08/2024,,,,,,,Municipal Code Closed - Enforcement Resolved Description: Major interior work without permits per Bria Johnson.,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00275,Municipal Code Enforcement,Closed - Resolved,,R1D,"3939 NW 5Th Ave, Boc Raton, FL 33431",06434707020270202,Austin Mann,02/02/2024,02/05/2024,,,,,,,Closed - Resolved,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00275,,,,,"3939 NW 5Th Ave, Boc Raton, FL 33431",06434707020270202,Austin Mann,02/02/2024,02/05/2024,,,,Description:,Complainant Janice Jenks at 3901 NW 5th Ave contacted Code Officer Keith Benoit about bulk waste dumped on the vacant lot next door to her at 3939 NW 5th Ave.,,Closed - Resolved,Description: Complainant Janice Jenks at 3901 NW 5th Ave contacted Code Officer Keith Benoit about bulk waste dumped on the vacant lot next door to her at 3939 NW 5th Ave.,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00276,Municipal Code Enforcement SEC. 28-1507(2),Closed - Resolved In Violation,02/02/2024,R1D 02/09/2024,"1966 Sharon St, Boca Raton, FL 33486",064247230401202 60 $0.00,Juan Hernandez,02/02/2024,02/26/2024,,,,,,,Closed - Resolved In Violation,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00276,,,,,"1966 Sharon St, Boca Raton, FL 33486",064247230401202 60 $0.00,Juan Hernandez,02/02/2024,02/26/2024,,,,Description:,Routine patrol for an unscreened boat. First seen on 1/31,,Closed - Resolved In Violation,Description: Routine patrol for an unscreened boat. First seen on 1/31,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00277,Municipal Code Enforcement SEC. 28-1507(2),Closed - Resolved In Violation,02/02/2024,R1D 03/04/2024,"1911 N Conference Dr, Boca Raton, FL 33486",064247230300200 90 $0.00,Juan Hernandez,02/02/2024,03/14/2024,,,,,,,Closed - Resolved In Violation,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00277,,,,,"1911 N Conference Dr, Boca Raton, FL 33486",064247230300200 90 $0.00,Juan Hernandez,02/02/2024,03/14/2024,,,,,,Routine patrol for an unscreened trailer,Closed - Resolved In Violation,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00278,Municipal Code Enforcement,Closed - Resolved,,R1D,"2107 NE 4Th Ave, Boca Raton, FL 33431",064347170900301 30,Deiner Lobo,02/02/2024,02/29/2024,,,,,,,Closed - Resolved,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00278,,,,,"2107 NE 4Th Ave, Boca Raton, FL 33431",064347170900301 30,Deiner Lobo,02/02/2024,02/29/2024,,,,,,"Citizen Complaint: Vehicles parked on the paved right of way (street) and sidewalk. Also, vegetation debris on the swale.",Closed - Resolved,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00279,Municipal Code Enforcement Description: Resp,Closed - Resolved onding to police call for loud music and concert.,Closed - Resolved onding to police call for loud music and concert.,R1D,"726 E Boca Raton Rd, Boca Raton, FL 33432 064347200900300 40","726 E Boca Raton Rd, Boca Raton, FL 33432 064347200900300 40",Christopher Sutherland,02/02/2024,02/29/2024,,,,,,,Closed - Resolved onding to police call for loud music and concert.,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00280,Municipal Code Enforcement Description: Polic,Closed - Resolved DDRI Referral: loud music coming from Max Grille. (404 Plaza Real Boca Raton),Closed - Resolved DDRI Referral: loud music coming from Max Grille. (404 Plaza Real Boca Raton),Closed - Resolved DDRI Referral: loud music coming from Max Grille. (404 Plaza Real Boca Raton),Closed - Resolved DDRI Referral: loud music coming from Max Grille. (404 Plaza Real Boca Raton),,Christopher Sutherland,02/03/2024,02/23/2024,,,,,,,Closed - Resolved DDRI Referral: loud music coming from Max Grille. (404 Plaza Real Boca Raton),,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00282,Municipal Code Enforcement,Closed - Resolved,,R1D,"712 E Boca Raton Rd, Raton, FL 33432",Boca 064347200900300 50,Ingrid Lee,02/03/2024,02/03/2024,,,,,,,Closed - Resolved,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00282,,,,,"712 E Boca Raton Rd, Raton, FL 33432",Boca 064347200900300 50,Ingrid Lee,02/03/2024,02/03/2024,,,,Description:,"BOCA RATON PD DISPATCH CALLED CODE ENFORCEMENT REGARDING CARS POTENTIALLY PARKED ILLEGALLY, BLOCKING THE ROADWAY, NEAR 712 E BOCA RATON ROAD.",,Closed - Resolved,"Description: BOCA RATON PD DISPATCH CALLED CODE ENFORCEMENT REGARDING CARS POTENTIALLY PARKED ILLEGALLY, BLOCKING THE ROADWAY, NEAR 712 E BOCA RATON ROAD.",125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00284,Municipal Code,Closed-,,RB1,"3360 N Federal Hwy, B",oca 064347080409801,Deiner Lobo,02/03/2024,07/14/2024,,,,,,,Closed-,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00284,,,,,"3360 N Federal Hwy, B",oca 064347080409801,Deiner Lobo,02/03/2024,07/14/2024,,,,SEC. 28,-1651(C),,Closed-,In Violation,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00284,,,,,"3360 N Federal Hwy, B",oca 064347080409801,Deiner Lobo,02/03/2024,07/14/2024,,,,SEC. 8,-30,,Closed-,In Violation,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00284,,,,,"3360 N Federal Hwy, B",oca 064347080409801,Deiner Lobo,02/03/2024,07/14/2024,,,,SEC. 8,-56(1)(A),,Closed-,In Violation,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00284,,,,,"3360 N Federal Hwy, B",oca 064347080409801,Deiner Lobo,02/03/2024,07/14/2024,,,,Description:,Routine Patrol: Possible valet parking operations without a P.W.R and B.T.R at 388 Italian restaurant.,,Closed-,Description: Routine Patrol: Possible valet parking operations without a P.W.R and B.T.R at 388 Italian restaurant.,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00285,Municipal Code,Closed -,,DDRI,"194 SE 1St Ave, Boca",064347291400100,Deiner Lobo,02/03/2024,07/17/2024,,,,,,,Closed -,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00285,,,,,"194 SE 1St Ave, Boca",064347291400100,Deiner Lobo,02/03/2024,07/17/2024,,,,,,"Routine Patrol: Two possible valet parking operations without a P.W.R and B.T.R at Royal Palm Place (Via Naranjas, Via De Palmas)",Closed -,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00286,Municipal Code Enforcement Description: Boca,Closed - Resolved PD Referred compla,int: Bonfire by the life guar,PL tower.,"400 N Ocean Blvd, Boc Raton, FL 33432",a 064347210000200 40,Deiner Lobo,02/03/2024,02/03/2024,,,,,,,Closed - Resolved PD Referred compla,,125,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00292,Municipal Code Enforcement,Closed - Resolved,,R1D,"1571 SW 13Th Dr, Boca Raton, FL 33486",064247252707100 90,Colleen O'Connell-Rodriguez,02/05/2024,02/12/2024,,,,,,,Closed - Resolved,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00292,,,,,"1571 SW 13Th Dr, Boca Raton, FL 33486",064247252707100 90,Colleen O'Connell-Rodriguez,02/05/2024,02/12/2024,,,,,,Inspection revealed: Property in compliance case closed.,Closed - Resolved,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00293,Municipal Code,Closed -,,R1D,"441 NE Spanish Ct, Boca",064347201100601,No User,02/05/2024,02/07/2024,,,,,,,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00293,,,,,"441 NE Spanish Ct, Boca",064347201100601,No User,02/05/2024,02/07/2024,,,,,,Hedge has been planted up to the side of the road and along the easement.,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00294,Municipal Code,Closed -,,R1D,"266 NE Spanish Ct, Boca",064347201001602,Steven Singer,02/05/2024,02/07/2024,,,,,,,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00294,,,,,"266 NE Spanish Ct, Boca",064347201001602,Steven Singer,02/05/2024,02/07/2024,,,,,,Hedge has been planted up to the side of the road and up against the easement.,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00295,Municipal Code,Closed -,,R1D,"701 NE 2Nd St, Boca Raton, 064347200901602","701 NE 2Nd St, Boca Raton, 064347200901602",Steven Singer,02/05/2024,02/07/2024,,,,,,,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00295,,,,,"701 NE 2Nd St, Boca Raton, 064347200901602","701 NE 2Nd St, Boca Raton, 064347200901602",Steven Singer,02/05/2024,02/07/2024,,,,,,Hedge has been planted up against the street and up against the easement.,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00297,Municipal Code,Closed -,,R1D (PUD),"5665 NW 39Th Ave, Boc",a 064247040300001,William Buckley,02/05/2024,05/10/2024,,,,,,,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00298,"Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer",(gray box),(gray box),,,,,,,"Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer",,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00298,"Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer",02/05/2024,03/06/2024,,,,,,,"Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer",,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00298,,,,,"Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer",02/05/2024,03/06/2024,,,,Description:,"Per online submitter: ""Trash can in front of 7Eleven is overfilled and trash is blowing across and down the street.""",,"Description: HOA planted olive trees and the roots have grown and caused damage in complainant's driveway and sidewalk. She would like a call (561 702-9040) before inspection. Municipal Code Closed - B-1 831 E Palmetto Park Rd, 064347200800200 Steven Singer","Description: Per online submitter: ""Trash can in front of 7Eleven is overfilled and trash is blowing across and down the street.""",136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00299,"Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca","Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca","Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca","Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca","Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca",,,,,,,,,,,"Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca",,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00299,"Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca","Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca","Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca","Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca","Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca",064346330100200,Therese Smyack,02/05/2024,04/02/2024,,,,,,,"Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca",,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00299,,,,,"Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca",064346330100200,Therese Smyack,02/05/2024,04/02/2024,,,,Enforcement,"Resolved Raton, FL 33487 50 SEC. 28-1507(1) In Violation 02/21/2024 02/27/2024 $0.00 Description: Per online submitter: ""Boat on trailer been here for weeks.""",,"Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca","Enforcement Resolved Raton, FL 33487 50 SEC. 28-1507(1) In Violation 02/21/2024 02/27/2024 $0.00 Description: Per online submitter: ""Boat on trailer been here for weeks.""",136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00299,,,,,"Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca",064346330100200,Therese Smyack,02/05/2024,04/02/2024,,,,Enforcement,"Resolved Raton, FL 33487 50 SEC. 28-1507(1) In Violation 02/21/2024 02/27/2024 $0.00 Description: Per online submitter: ""Boat on trailer been here for weeks.""",,"Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca","Enforcement Resolved Raton, FL 33487 50 SEC. 28-1507(1) In Violation 02/21/2024 02/27/2024 $0.00 Description: Per online submitter: ""Boat on trailer been here for weeks.""",136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00299,,,,,"Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca",064346330100200,Therese Smyack,02/05/2024,04/02/2024,,,,Submitter:,Naomi Baldino 798 ne 72nd st boca raton Florida 33487 SeeClickFix Concern #16002819 created: 02/05/2024 12:44 PM,,"Submitter: Monique Rambo moniquerambo@gmail.com (215)268-2608 99 SE Mizner Blvd. SeeclickFix Concern #15996652 created: 02/04/2024 8:44 AM Municipal Code Closed - R1C 831 NE 72Nd St, Boca",Submitter: Naomi Baldino 798 ne 72nd st boca raton Florida 33487 SeeClickFix Concern #16002819 created: 02/05/2024 12:44 PM,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00302,Municipal Code,Closed -,,R1C,"785 NE 71St St, Boca",064346320100300,Therese Smyack,02/05/2024,02/21/2024,,,,,,,Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00302,,,,,"785 NE 71St St, Boca",064346320100300,Therese Smyack,02/05/2024,02/21/2024,,,,,,"Per online submitter: ""Boat trailer outside and GROWN MEN living in tents in the backyard!!""",Closed -,,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00302,,,,,"785 NE 71St St, Boca",064346320100300,Therese Smyack,02/05/2024,02/21/2024,,,,Submitter:,Naomi Baldino 798 ne 72nd st boca raton Florida 33487 naomibaldino@gmail.com (561)221-3009,,Closed -,Submitter: Naomi Baldino 798 ne 72nd st boca raton Florida 33487 naomibaldino@gmail.com (561)221-3009,136,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
