0,1,2,3,4,chunk_id,source_file,city
24-000803,Trash/Recycle Receptacle Placement,1424 NE 23 Street,03/14/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000803,"Fences, walls and hedges",1424 NE 23 Street,03/14/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000826,Local Business Tax Receipts,2312 WILTON Drive,03/15/2024,Closed,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000826,Failure to obtain.,2312 WILTON Drive,03/15/2024,Closed,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000824,Local Business Tax Receipts,2845 North ANDREWS Avenue,03/15/2024,Closed,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000824,Failure to obtain.,2845 North ANDREWS Avenue,03/15/2024,Closed,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000825,Local Business Tax Receipts,8 MIDDLESEX Drive,03/15/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000825,Failure to obtain.,8 MIDDLESEX Drive,03/15/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000819,Local Business Tax Receipts,2365 Wilton Drive,03/15/2024,Closed,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000819,Failure to obtain.,2365 Wilton Drive,03/15/2024,Closed,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000823,Local Business Tax Receipts,2031A WILTON Drive WAGPRIDE,03/15/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000823,Failure to obtain.,2031A WILTON Drive WAGPRIDE,03/15/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000822,Local Business Tax Receipts,2666-2670 North DIXIE HWY 2666,03/15/2024,Open,149,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
